BVB_ID,player_name,player_country,podium%,gender,isBlack_Challenge,isBlack_Elite16,isBlack,partners_count,duration_median,height_imputed,current_age,games_points_metric
21228,Anna Pelloia,Italy,0.0,W,False,False,False,2.0,35.0,72.0,20.0,-0.4102569812635882
21232,Sara Segarra,Spain,0.0,W,False,False,False,1.0,36.0,70.00311958405545,34.0,-0.609818568521879
21234,Liva Ebere,Latvia,0.12,W,False,False,False,1.0,45.0,70.00311958405545,15.0,-0.3378862082275582
21239,Jeneiry Wismery Rosario Hernandez,Dominican Republic,0.0,W,False,False,False,1.0,33.0,70.00311958405545,19.0,-0.5391923163484054
21261,Annelore Bex,Belgium,0.0,W,False,False,False,1.0,38.0,70.00311958405545,16.0,-0.41480371898572543
21275,Melanie Paul,Germany,0.33,W,False,False,False,2.0,36.0,70.00311958405545,22.0,-0.4039132690361106
21289,Giulia Pietrelli,Italy,0.0,W,False,False,False,1.0,33.0,70.00311958405545,34.0,-0.609818568521879
21295,Bahar Toksoy Guidetti,Türkiye,0.0,W,False,False,False,1.0,28.0,75.0,34.0,-0.6034748562944012
21297,Giulia Deißenberger,Germany,0.0,W,False,False,False,2.0,40.5,70.00311958405545,21.0,-0.5572718961967169
21298,Tabea Schwarz,Germany,0.0,W,False,False,False,1.0,45.0,70.00311958405545,22.0,-0.5819593043024285
21299,Ilektra Agriodimou,Greece,0.0,W,False,False,False,1.0,33.0,70.00311958405545,22.0,-0.6003030001806624
21300,Liza Triantafillidi,Greece,0.0,W,False,False,False,1.0,29.5,70.00311958405545,30.0,-0.5414126156280226
21312,Ania Esarte Arraiz,Spain,0.0,W,False,False,False,1.0,33.0,74.0,23.0,-0.609818568521879
21316,Rodanthi Mariatou Metaxa,Greece,0.0,W,False,False,False,1.0,28.0,70.00311958405545,24.0,-0.609818568521879
21317,Athina Georgopoulou,Greece,0.0,W,False,False,False,1.0,28.0,70.00311958405545,26.0,-0.609818568521879
21318,Sanne van Werkhoven,Netherlands,0.0,W,False,False,False,2.0,35.5,76.0,33.0,-0.5851311604161674
